config	inst	time	count	best	spr	hv	gd	
rs10k	I2	483591	21	0	0.7702	0.2369	0.0655	
rs10k	I2	483063	16	1	0.6932	0.2425	0.0645	
rs10k	I2	484093	10	2	0.7725	0.5122	0.0818	
rs10k	I2	483369	21	0	0.6080	0.1891	0.0822	
rs10k	I3	515205	18	0	0.7625	0.4584	0.0568	
rs10k	I3	514703	17	1	0.8180	0.4877	0.1313	
rs10k	I3	514467	23	3	0.7932	0.4779	0.0532	
rs10k	I3	515363	21	0	0.7474	0.4194	0.0575	
rs10k	I3	502672	24	2	0.6351	0.4939	0.0486	
rs10k	I3	340566	16	2	0.5411	0.4905	0.0470	
rs10k	I3	341232	22	1	0.7239	0.4670	0.0518	
rs10k	I3	341221	16	0	0.5693	0.4408	0.0460	
rs10k	I3	340108	28	0	0.7862	0.3909	0.0472	
rs10k	I3	340348	24	0	0.6266	0.4087	0.0456	
rs10k	I3	340608	26	0	0.6566	0.4172	0.0432	
rs10k	I3	340238	24	0	0.6620	0.4421	0.0417	
rs10k	I3	340351	20	1	0.6781	0.4453	0.0538	
rs10k	I3	340550	16	4	0.8179	0.5130	0.0768	
rs10k	I3	340796	24	1	0.9514	0.4199	0.0767	
rs10k	I3	340500	23	0	0.9874	0.4240	0.0704	
rs10k	I3	341175	29	0	0.6586	0.3641	0.0496	
rs10k	I3	340392	19	2	0.9636	0.4854	0.1120	
rs10k	I3	363330	19	1	0.6114	0.4379	0.0527	
rs10k	I3	341374	23	1	0.7132	0.4578	0.0439	
rs10k	I3	341416	26	1	0.8304	0.5268	0.0553	
rs10k	I3	339885	25	1	0.5974	0.4293	0.0414	
rs10k	I3	358197	26	0	0.7444	0.4383	0.0457	
rs10k	I3	371372	27	0	0.8677	0.3919	0.0639	
rs10k	I3	374697	17	0	0.6792	0.4133	0.0605	
rs10k	I3	381307	22	0	0.6673	0.3920	0.0511	
rs10k	I3	369397	17	0	0.7992	0.4691	0.0682	
rs10k	I3	379052	22	0	0.7559	0.4078	0.0471	
rs10k	I3	381896	20	0	0.6837	0.4113	0.0443	
rs10k	I3	381864	23	0	0.9505	0.4482	0.0709	
rs10k	I3	381949	15	0	0.7206	0.4267	0.0557	
rs10k	I3	382578	18	1	0.7609	0.4732	0.0589	
rs10k	I3	382572	19	1	0.9337	0.4446	0.0720	
rs10k	I3	379122	24	0	1.0166	0.3843	0.0948	
rs10k	I3	380250	23	1	0.6610	0.4540	0.0441	
rs10k	I3	383430	24	0	1.0110	0.3966	0.0865	
rs10k	I3	382027	22	0	0.8933	0.4172	0.0959	
rs10k	I3	382430	21	0	0.9828	0.4032	0.1025	
rs10k	I3	384188	26	0	0.9682	0.4054	0.0888	
rs10k	I3	377593	24	1	0.7158	0.4279	0.0549	
rs10k	I3	380966	22	0	0.6847	0.4362	0.0548	
rs10k	I3	383044	24	2	0.6724	0.4424	0.0481	
rs10k	I3	379523	18	2	0.7736	0.5070	0.0591	
rs10k	I3	379428	24	0	0.9746	0.4469	0.0589	
rs10k	I3	382570	25	0	0.6081	0.3802	0.0481	
rs10k	I3	383306	24	0	0.7610	0.4236	0.0463	
rs10k	I3	353767	18	2	0.7769	0.4842	0.0519	
rs10k	I3	341733	18	1	0.5903	0.4730	0.0466	
rs10k	I3	342538	16	0	0.6783	0.4410	0.0593	
rs10k	I3	340444	22	1	0.6100	0.4765	0.0626	
rs10k	I4	117871	33	0	0.5997	0.4269	0.0187	
rs10k	I4	117917	34	1	0.7512	0.4229	0.0198	
rs10k	I4	117826	27	1	0.6522	0.4300	0.0208	
rs10k	I4	117932	36	1	0.6401	0.4079	0.0203	
rs10k	I4	117774	25	1	0.5960	0.4324	0.0355	
rs10k	I4	117935	27	1	0.6936	0.4379	0.0203	
rs10k	I4	117940	30	2	0.6455	0.4281	0.0203	
rs10k	I4	118064	32	0	0.6019	0.4172	0.0200	
rs10k	I4	117721	29	0	0.6220	0.4066	0.0203	
rs10k	I4	117993	37	1	0.6768	0.4315	0.0239	
rs10k	I4	117872	23	4	0.6304	0.4640	0.0201	
rs10k	I4	117728	34	0	0.6026	0.4279	0.0213	
rs10k	I4	117868	29	1	0.5698	0.4173	0.0270	
rs10k	I4	117874	26	2	0.5740	0.4111	0.0211	
rs10k	I4	117879	19	2	0.4463	0.4575	0.0217	
rs10k	I4	117940	25	0	0.6228	0.4507	0.0217	
rs10k	I4	117794	29	1	0.6184	0.4253	0.0220	
rs10k	I4	117704	26	2	0.7236	0.4565	0.0176	
rs10k	I4	117909	30	1	0.8245	0.4758	0.0296	
rs10k	I4	117946	22	2	0.6350	0.4567	0.0299	
rs10k	I4	117800	33	1	0.6899	0.4571	0.0160	
rs10k	I4	117997	32	0	0.7163	0.4272	0.0246	
rs10k	I4	117767	32	1	0.7134	0.4487	0.0199	
rs10k	I4	117723	26	0	0.6965	0.4171	0.0199	
rs10k	I4	117997	33	0	0.7729	0.4188	0.0266	
rs10k	I4	117819	28	0	0.5431	0.4222	0.0234	
rs10k	I4	117698	28	1	0.7092	0.4466	0.0221	
rs10k	I4	117977	31	1	0.6294	0.4216	0.0219	
rs10k	I4	118100	34	0	0.5626	0.4216	0.0185	
rs10k	I4	118181	29	0	0.5966	0.4286	0.0207	
rs10k	I4	118044	34	0	0.6149	0.4115	0.0222	
rs10k	I4	117802	31	1	0.6466	0.3985	0.0255	
rs10k	I4	117800	27	1	0.5285	0.4457	0.0192	
rs10k	I4	117871	39	1	0.7117	0.3987	0.0199	
rs10k	I4	117782	22	1	0.5852	0.4542	0.0222	
rs10k	I4	118023	32	1	0.7020	0.4351	0.0214	
rs10k	I4	117850	23	1	0.5474	0.4250	0.0240	
rs10k	I4	117815	27	0	0.7240	0.4361	0.0280	
rs10k	I4	117870	30	1	0.6441	0.4206	0.0209	
rs10k	I4	117865	33	1	0.6411	0.4283	0.0201	
rs10k	I4	117815	35	0	0.5959	0.4066	0.0217	
rs10k	I4	117922	29	0	0.7624	0.4273	0.0278	
rs10k	I4	117819	30	0	0.5204	0.4155	0.0203	
rs10k	I4	117672	32	1	0.6479	0.4463	0.0173	
rs10k	I4	117725	18	3	0.6660	0.4547	0.0223	
rs10k	I4	118067	32	1	0.6640	0.4201	0.0257	
rs10k	I4	117728	24	2	0.6643	0.4489	0.0179	
rs10k	I4	117748	31	2	0.6754	0.4142	0.0198	
rs10k	I4	117867	17	3	0.5658	0.4671	0.0147	
rs10k	I4	117734	38	0	0.6972	0.4242	0.0204	
rs10k	I5	51095	37	1	0.7406	0.4194	0.0253	
rs10k	I5	51216	26	1	0.6222	0.4203	0.0248	
rs10k	I5	51089	27	1	0.6543	0.4123	0.0224	
rs10k	I5	51167	27	2	0.6624	0.4433	0.0189	
rs10k	I5	51120	26	1	0.6297	0.4084	0.0239	
rs10k	I5	51080	31	3	0.7625	0.4219	0.0250	
rs10k	I5	51083	22	0	0.6530	0.4301	0.0333	
rs10k	I5	51132	39	0	0.6650	0.3681	0.0269	
rs10k	I5	51037	26	2	0.6992	0.4850	0.0266	
rs10k	I5	51112	27	1	0.6235	0.4074	0.0258	
rs10k	I5	51148	26	1	0.6365	0.4380	0.0247	
rs10k	I5	51126	23	2	0.6483	0.4418	0.0393	
rs10k	I5	51179	24	1	0.6281	0.4123	0.0307	
rs10k	I5	51220	24	1	0.7135	0.4107	0.0283	
rs10k	I5	51076	26	3	0.6056	0.4436	0.0291	
rs10k	I5	51072	37	2	0.7148	0.3972	0.0236	
rs10k	I5	51146	27	1	0.6991	0.4053	0.0226	
rs10k	I5	51208	39	0	0.6750	0.3828	0.0292	
rs10k	I5	51160	32	0	0.6294	0.3924	0.0236	
rs10k	I5	51108	28	0	0.6323	0.4152	0.0229	
rs10k	I5	51045	24	1	0.7024	0.4275	0.0287	
rs10k	I5	51096	26	0	0.6464	0.4096	0.0269	
rs10k	I5	51162	25	0	0.6527	0.4061	0.0266	
rs10k	I5	51158	23	0	0.5943	0.4162	0.0358	
rs10k	I5	51396	27	1	0.6299	0.4126	0.0295	
rs10k	I5	51347	22	1	0.5615	0.4307	0.0228	
rs10k	I5	51241	34	0	0.7166	0.3821	0.0280	
rs10k	I5	51335	29	0	0.5315	0.3995	0.0239	
rs10k	I5	51103	30	0	0.7117	0.3885	0.0264	
rs10k	I5	51091	29	2	0.6427	0.4465	0.0245	
rs10k	I5	51186	23	1	0.6743	0.4302	0.0289	
rs10k	I5	51186	29	1	0.7571	0.4214	0.0216	
rs10k	I5	51073	25	2	0.6355	0.4154	0.0296	
rs10k	I5	51115	30	1	0.7434	0.4147	0.0291	
rs10k	I5	51065	31	0	0.7107	0.3902	0.0300	
rs10k	I5	51161	37	0	0.6419	0.4008	0.0268	
rs10k	I5	51182	32	0	0.4911	0.3973	0.0221	
rs10k	I5	51182	22	2	0.7644	0.4498	0.0228	
rs10k	I5	51174	22	0	0.6851	0.3997	0.0371	
rs10k	I5	51090	31	0	0.7567	0.4210	0.0264	
rs10k	I5	51111	28	2	0.6693	0.4420	0.0220	
rs10k	I5	51078	31	1	0.6881	0.4166	0.0210	
rs10k	I5	51177	24	4	0.7023	0.4612	0.0330	
rs10k	I5	51107	24	2	0.5498	0.4360	0.0211	
rs10k	I5	51216	31	0	0.6460	0.4153	0.0300	
rs10k	I5	51084	36	0	0.6998	0.4013	0.0236	
rs10k	I5	51076	34	1	0.6321	0.4098	0.0225	
rs10k	I5	51097	24	0	0.5448	0.4088	0.0236	
rs10k	I5	51126	31	2	0.7136	0.4135	0.0225	
rs10k	I5	51068	27	0	0.7143	0.4042	0.0346	


rs20k	I0	199233	27	0	0.7015	0.3759	0.0462	
rs20k	I0	219625	25	0	0.6359	0.3422	0.0449	
rs20k	I0	216436	17	0	0.5739	0.4401	0.0486	
rs20k	I0	218355	17	3	0.8301	0.4501	0.0732	
rs20k	I0	214493	28	1	0.7090	0.3853	0.0460	
rs20k	I0	220500	16	0	0.7121	0.4215	0.0416	
rs20k	I0	214991	25	0	0.8112	0.4062	0.0455	
rs20k	I0	218082	20	1	0.7369	0.5470	0.0474	
rs20k	I0	221877	19	0	0.7194	0.4185	0.0444	
rs20k	I0	224864	20	1	0.7374	0.4274	0.0476	
rs20k	I0	214010	18	1	0.8786	0.5060	0.0481	
rs20k	I0	219320	25	0	0.6941	0.4006	0.0399	
rs20k	I0	219473	26	0	0.6796	0.4042	0.0410	
rs20k	I0	216707	21	0	0.6179	0.3973	0.0369	
rs20k	I0	218641	23	1	0.7387	0.4450	0.0515	
rs20k	I0	217165	23	0	0.6862	0.3986	0.0375	
rs20k	I0	220161	21	2	0.5503	0.3960	0.0428	
rs20k	I0	222474	21	0	0.6297	0.4033	0.0416	
rs20k	I0	220983	28	0	0.6200	0.3546	0.0451	
rs20k	I0	214538	23	1	0.7396	0.3943	0.0484	
rs20k	I0	223485	12	3	0.7793	0.5595	0.0307	
rs20k	I0	221333	26	0	0.7563	0.3749	0.0438	
rs20k	I0	221966	19	2	0.8164	0.4359	0.0401	
rs20k	I0	222683	26	1	0.7994	0.4419	0.0356	
rs20k	I0	219765	26	0	0.8730	0.3900	0.0439	
rs20k	I0	217858	14	0	0.7139	0.4369	0.0442	
rs20k	I0	217927	18	1	0.7679	0.4744	0.0376	
rs20k	I0	216098	25	0	0.7405	0.3919	0.0365	
rs20k	I0	197462	17	1	0.8348	0.5003	0.0392	
rs20k	I0	195652	24	0	0.6988	0.3693	0.0442	
rs20k	I0	194787	19	0	0.6107	0.3902	0.0415	
rs20k	I0	195161	17	1	0.6636	0.4417	0.0518	
rs20k	I0	195297	18	0	0.8616	0.4405	0.0462	
rs20k	I0	194229	23	1	0.8074	0.4817	0.0332	
rs20k	I0	194241	21	0	0.6123	0.4253	0.0350	
rs20k	I0	193971	18	0	0.5747	0.5082	0.0476	
rs20k	I0	193983	19	3	0.6844	0.4146	0.0455	
rs20k	I0	194248	18	1	0.6754	0.4223	0.0504	
rs20k	I0	194545	24	1	0.9257	0.4398	0.0445	
rs20k	I0	194370	18	0	0.8532	0.4149	0.0737	
rs20k	I0	194505	25	0	0.8704	0.4109	0.0466	
rs20k	I0	194239	17	3	0.6475	0.4618	0.0384	
rs20k	I0	194250	18	1	0.6846	0.4292	0.0570	
rs20k	I0	194378	17	2	0.7085	0.4935	0.0498	
rs20k	I0	194079	23	2	0.7868	0.4695	0.0362	
rs20k	I0	194302	24	0	0.8357	0.4358	0.0484	
rs20k	I0	194202	25	0	0.7219	0.3475	0.0444	
rs20k	I0	194855	20	0	0.6181	0.3876	0.0418	
rs20k	I0	194214	24	1	0.8204	0.4119	0.0505	
rs20k	I0	194428	19	1	0.6237	0.4551	0.0395	
rs20k	I1	1083609	36	1	0.5903	0.4292	0.0166	
rs20k	I1	1083410	38	1	0.6952	0.4135	0.0191	
rs20k	I1	1082780	30	1	0.7308	0.4395	0.0204	
rs20k	I1	1084267	33	2	0.7317	0.4518	0.0240	
rs20k	I1	1082905	40	0	0.6442	0.4157	0.0166	
rs20k	I1	1083159	45	0	0.7011	0.4147	0.0161	
rs20k	I1	1091431	35	1	0.5837	0.4306	0.0177	
rs20k	I1	1093838	42	1	0.7230	0.4406	0.0161	
rs20k	I1	1095597	30	1	0.5584	0.4391	0.0159	
rs20k	I1	1094454	39	2	0.6222	0.4163	0.0155	
rs20k	I1	1094554	31	2	0.5771	0.4368	0.0187	
rs20k	I1	1094493	35	1	0.8091	0.4272	0.0192	
rs20k	I1	1092966	41	1	0.6116	0.4378	0.0155	
rs20k	I1	1095332	33	2	0.6968	0.4346	0.0182	
rs20k	I1	1095098	36	1	0.6423	0.4219	0.0228	
rs20k	I1	1094096	31	1	0.6493	0.4509	0.0213	
rs20k	I1	1095230	35	0	0.6689	0.4173	0.0201	
rs20k	I1	1094983	30	0	0.5271	0.4217	0.0209	
rs20k	I1	1094204	39	1	0.7130	0.4246	0.0182	
rs20k	I1	1093693	42	2	0.6617	0.4348	0.0137	
rs20k	I1	1098183	39	2	0.7670	0.4355	0.0239	
rs20k	I1	1121029	37	1	0.6594	0.4230	0.0145	
rs20k	I1	1120926	31	2	0.6878	0.4379	0.0230	
rs20k	I1	1121707	34	2	0.6563	0.4421	0.0167	
rs20k	I1	1121599	42	2	0.6616	0.4296	0.0162	
rs20k	I1	1123998	36	1	0.6975	0.4242	0.0176	
rs20k	I1	1121534	33	4	0.7641	0.4404	0.0243	
rs20k	I1	1123288	37	1	0.6898	0.4469	0.0197	
rs20k	I1	1122546	29	2	0.5237	0.4441	0.0155	
rs20k	I1	1120572	33	1	0.6265	0.4330	0.0209	
rs20k	I1	1121646	35	2	0.6346	0.4300	0.0189	
rs20k	I1	1121777	44	0	0.6966	0.4149	0.0145	
rs20k	I1	1120024	29	1	0.6723	0.4316	0.0190	
rs20k	I1	1122128	33	1	0.6524	0.4395	0.0219	
rs20k	I1	1123337	33	1	0.5954	0.4338	0.0160	
rs20k	I1	1121676	33	2	0.6252	0.4257	0.0182	
rs20k	I1	1115142	35	2	0.7855	0.4350	0.0249	
rs20k	I1	1113858	36	1	0.7582	0.4115	0.0221	
rs20k	I1	1113550	42	2	0.7232	0.4393	0.0180	
rs20k	I1	1113457	31	4	0.6309	0.4627	0.0139	
rs20k	I1	1113183	39	3	0.7749	0.4354	0.0252	
rs20k	I1	1107478	45	0	0.6147	0.4048	0.0183	
rs20k	I1	1095150	28	1	0.4804	0.4242	0.0196	
rs20k	I1	1098315	34	0	0.4668	0.4235	0.0155	
rs20k	I1	826020	33	1	0.5883	0.4395	0.0172	
rs20k	I1	822189	41	0	0.6174	0.4059	0.0165	
rs20k	I1	826167	45	1	0.7623	0.4224	0.0171	
rs20k	I1	826890	33	1	0.5637	0.4217	0.0177	
rs20k	I1	824365	35	1	0.7521	0.4248	0.0217	
rs20k	I1	824483	38	0	0.6329	0.4305	0.0185	
rs20k	I2	961182	20	0	0.6139	0.4287	0.0516	
rs20k	I2	962176	21	0	0.7086	0.3648	0.0589	
rs20k	I2	686383	17	0	0.7655	0.3971	0.0506	
rs20k	I2	652820	20	0	0.7059	0.4105	0.0496	
rs20k	I2	652140	18	1	0.7975	0.4179	0.0629	
rs20k	I2	652580	22	1	0.8144	0.5132	0.0481	
rs20k	I2	652453	28	0	0.9108	0.4029	0.0449	
rs20k	I2	653087	16	0	0.7362	0.3718	0.0581	
rs20k	I2	652909	20	0	0.9471	0.3694	0.0519	
rs20k	I2	675042	21	0	0.6575	0.4147	0.0518	
rs20k	I2	653382	25	0	0.6438	0.3910	0.0448	
rs20k	I2	696229	18	1	0.7392	0.4788	0.0576	
rs20k	I2	723694	26	2	0.7643	0.4665	0.0566	
rs20k	I2	713551	16	1	0.6951	0.3908	0.0500	
rs20k	I2	729720	19	0	0.6339	0.3864	0.0636	
rs20k	I2	731745	16	1	0.8211	0.5524	0.0495	
rs20k	I2	729289	16	0	0.6864	0.4517	0.0558	
rs20k	I2	729804	16	0	0.7060	0.4250	0.0551	
rs20k	I2	730294	21	0	0.8078	0.4452	0.0537	
rs20k	I2	732518	21	0	0.6488	0.3919	0.0515	
rs20k	I2	725954	13	1	0.7200	0.4537	0.0526	
rs20k	I2	727178	28	0	0.6879	0.3232	0.0453	
rs20k	I2	726664	18	0	0.6287	0.3926	0.0523	
rs20k	I2	711538	16	0	0.7992	0.4213	0.0540	
rs20k	I2	654708	16	1	0.5909	0.4785	0.0465	
rs20k	I2	652191	23	0	0.7056	0.3804	0.0515	
rs20k	I2	649560	15	0	0.7309	0.3946	0.0605	
rs20k	I2	649382	17	0	0.5085	0.3840	0.0512	
rs20k	I2	650021	12	0	0.7881	0.4961	0.0564	
rs20k	I2	649635	18	0	0.7801	0.4410	0.0567	
rs20k	I2	650010	21	0	0.5324	0.3892	0.0460	
rs20k	I2	649979	21	0	0.8762	0.4305	0.0507	
rs20k	I2	649707	15	0	0.7222	0.5048	0.0514	
rs20k	I2	649517	10	3	0.7196	0.6365	0.0749	
rs20k	I2	649801	21	1	0.6733	0.4915	0.0487	
rs20k	I2	651559	17	1	0.6676	0.4925	0.0459	
rs20k	I2	652371	19	0	0.8923	0.4722	0.0543	
rs20k	I2	651787	18	0	0.6591	0.4319	0.0456	
rs20k	I2	566260	19	0	0.6396	0.4082	0.0474	
rs20k	I2	397370	12	0	0.7038	0.4736	0.0454	
rs20k	I2	397441	22	1	0.5604	0.3859	0.0438	
rs20k	I2	397212	13	0	0.8041	0.4889	0.0562	
rs20k	I2	397149	20	1	0.6201	0.4691	0.0420	
rs20k	I2	397196	17	0	0.5660	0.4339	0.0523	
rs20k	I2	397392	21	1	0.7241	0.4336	0.0483	
rs20k	I2	397523	24	1	0.8341	0.4974	0.0345	
rs20k	I2	397130	16	1	0.6303	0.4492	0.0441	
rs20k	I2	397279	21	1	0.7225	0.4601	0.0408	
rs20k	I2	397238	19	0	0.6568	0.4430	0.0522	
rs20k	I2	396994	16	0	0.8089	0.4331	0.0518	
rs20k	I3	1489989	23	2	0.6260	0.4055	0.0389	
rs20k	I3	1509082	19	1	0.7005	0.4002	0.0565	
rs20k	I3	1533035	20	2	0.8044	0.4970	0.0576	
rs20k	I3	1540517	29	1	0.6729	0.3406	0.0521	
rs20k	I3	1346506	20	0	0.6989	0.4101	0.0672	
rs20k	I3	1335574	23	0	0.6997	0.3785	0.0481	
rs20k	I3	1340314	26	0	0.7302	0.3201	0.0499	
rs20k	I3	1345290	36	0	0.7838	0.2917	0.0549	
rs20k	I3	1346677	27	0	0.6967	0.3340	0.0464	
rs20k	I3	1348813	20	1	0.6342	0.3360	0.0530	
rs20k	I3	1346700	21	0	0.6764	0.3543	0.0565	
rs20k	I3	1345283	20	0	0.7711	0.3790	0.0751	
rs20k	I3	1354092	26	0	0.6853	0.3144	0.0589	
rs20k	I3	1358802	25	0	0.6764	0.3085	0.0600	
rs20k	I3	1355668	19	2	0.6727	0.4225	0.0532	
rs20k	I3	1359858	33	0	0.8889	0.2838	0.0626	
rs20k	I3	1356784	20	2	0.8229	0.3742	0.0617	
rs20k	I3	1358300	30	0	0.6691	0.3223	0.0425	
rs20k	I3	1356601	21	0	0.5474	0.3794	0.0547	
rs20k	I3	1354884	20	1	0.8196	0.3939	0.0848	
rs20k	I3	1358108	23	1	0.7992	0.3437	0.0638	
rs20k	I3	1356755	27	0	0.6100	0.3504	0.0495	
rs20k	I3	1358602	22	0	0.9596	0.3473	0.1332	
rs20k	I3	1359262	25	1	0.9829	0.3810	0.1184	
rs20k	I3	1341225	24	0	0.6437	0.3480	0.0455	
rs20k	I3	1340692	22	1	0.6227	0.3576	0.0510	
rs20k	I3	1343158	21	0	0.6219	0.3922	0.0494	
rs20k	I3	1337629	23	1	0.6781	0.4287	0.0416	
rs20k	I3	1339248	25	0	0.7860	0.3259	0.0640	
rs20k	I3	1339251	21	0	0.6563	0.3744	0.0526	
rs20k	I3	1339844	15	2	0.5953	0.5357	0.0547	
rs20k	I3	1338895	21	1	0.5999	0.3440	0.0504	
rs20k	I3	1339619	20	1	0.8218	0.4081	0.0580	
rs20k	I3	1339072	22	2	0.6464	0.3429	0.0520	
rs20k	I3	1340429	24	1	0.8307	0.4181	0.0430	
rs20k	I3	1338691	24	0	0.8823	0.3040	0.0900	
rs20k	I3	1338848	29	0	1.0049	0.3163	0.1164	
rs20k	I3	1347050	22	2	0.8819	0.4449	0.0698	
rs20k	I3	1346530	17	2	0.5698	0.4424	0.0435	
rs20k	I3	1346858	22	1	0.8788	0.4095	0.0727	
rs20k	I3	1346392	23	1	0.8872	0.3496	0.1032	
rs20k	I3	1359497	19	1	0.7577	0.3808	0.0541	
rs20k	I3	1366039	23	0	0.9433	0.3277	0.0827	
rs20k	I3	1127197	23	0	0.7373	0.2983	0.0580	
rs20k	I3	1037827	18	0	0.5386	0.3547	0.0467	
rs20k	I3	1032083	13	2	0.5813	0.4307	0.0599	
rs20k	I3	1034133	24	1	0.7610	0.3934	0.0635	
rs20k	I3	1040535	25	0	0.5756	0.4094	0.0392	
rs20k	I3	1041040	30	0	0.6703	0.3508	0.0420	
rs20k	I3	1040839	22	2	0.8108	0.3953	0.0517	
rs20k	I4	139478	30	2	0.6761	0.4824	0.0226	
rs20k	I4	139583	30	0	0.6603	0.4021	0.0203	
rs20k	I4	139561	37	0	0.6879	0.3743	0.0206	
rs20k	I4	139528	27	2	0.6258	0.4291	0.0312	
rs20k	I4	139600	37	1	0.7305	0.3819	0.0201	
rs20k	I4	139710	31	0	0.6010	0.4369	0.0232	
rs20k	I4	139710	33	1	0.7714	0.4255	0.0208	
rs20k	I4	139591	35	0	0.6263	0.4098	0.0173	
rs20k	I4	139678	38	1	0.6523	0.4056	0.0184	
rs20k	I4	139562	21	4	0.4622	0.4405	0.0202	
rs20k	I4	139656	31	2	0.6361	0.4146	0.0194	
rs20k	I4	139619	33	2	0.6446	0.4218	0.0258	
rs20k	I4	139952	25	0	0.6521	0.4170	0.0244	
rs20k	I4	139892	29	1	0.4433	0.4177	0.0170	
rs20k	I4	139589	39	1	0.6395	0.3942	0.0187	
rs20k	I4	139612	33	2	0.6185	0.4115	0.0257	
rs20k	I4	139571	35	0	0.7229	0.4039	0.0166	
rs20k	I4	139632	34	0	0.8026	0.3868	0.0249	
rs20k	I4	139640	30	3	0.6948	0.4306	0.0186	
rs20k	I4	139520	40	0	0.6686	0.3768	0.0261	
rs20k	I4	139621	28	1	0.6559	0.4163	0.0341	
rs20k	I4	139696	28	3	0.6699	0.4478	0.0172	
rs20k	I4	139449	36	1	0.6394	0.4120	0.0222	
rs20k	I4	139383	38	2	0.7274	0.4294	0.0177	
rs20k	I4	139439	37	1	0.7701	0.4044	0.0280	
rs20k	I4	139326	32	4	0.6942	0.4327	0.0244	
rs20k	I4	139354	33	0	0.5851	0.4069	0.0209	
rs20k	I4	139379	33	1	0.8793	0.4198	0.0305	
rs20k	I4	139415	43	1	0.6415	0.3991	0.0197	
rs20k	I4	139401	43	1	0.7697	0.3779	0.0195	
rs20k	I4	139388	29	0	0.5174	0.4164	0.0162	
rs20k	I4	139370	29	2	0.7044	0.4508	0.0201	
rs20k	I4	139520	32	2	0.6519	0.4228	0.0183	
rs20k	I4	139366	29	1	0.6702	0.4286	0.0161	
rs20k	I4	139379	30	1	0.7593	0.4069	0.0251	
rs20k	I4	139352	35	0	0.7835	0.3862	0.0244	
rs20k	I4	139364	33	1	0.7931	0.3888	0.0256	
rs20k	I4	139739	39	1	0.7555	0.3795	0.0267	
rs20k	I4	139404	34	2	0.6280	0.4331	0.0173	
rs20k	I4	139670	41	0	0.6862	0.3992	0.0200	
rs20k	I4	139822	31	3	0.6506	0.4224	0.0227	
rs20k	I4	139366	34	3	0.6356	0.4189	0.0247	
rs20k	I4	139457	33	2	0.6147	0.4087	0.0185	
rs20k	I4	139461	34	0	0.5092	0.3948	0.0175	
rs20k	I4	139383	40	1	0.7262	0.4005	0.0261	
rs20k	I4	139458	32	1	0.7357	0.4207	0.0194	
rs20k	I4	139394	45	0	0.6783	0.4080	0.0285	
rs20k	I4	139384	33	2	0.8043	0.4365	0.0202	
rs20k	I4	139403	29	1	0.5809	0.4187	0.0249	
rs20k	I4	139349	32	2	0.6259	0.4158	0.0161	
rs20k	I5	59384	36	1	0.7624	0.4741	0.0201	
rs20k	I5	59368	32	3	0.5577	0.5164	0.0184	
rs20k	I5	59346	34	1	0.6479	0.4591	0.0211	
rs20k	I5	59331	21	1	0.6799	0.5001	0.0207	
rs20k	I5	59374	22	2	0.7009	0.5228	0.0210	
rs20k	I5	59398	38	0	0.7639	0.4955	0.0166	
rs20k	I5	59428	31	1	0.6293	0.4841	0.0203	
rs20k	I5	59620	29	0	0.6136	0.4978	0.0193	
rs20k	I5	59604	31	0	0.6185	0.4926	0.0207	
rs20k	I5	59539	40	0	0.6814	0.4608	0.0167	
rs20k	I5	59480	35	1	0.7135	0.4852	0.0178	
rs20k	I5	59500	32	0	0.6661	0.4765	0.0203	
rs20k	I5	59512	31	1	0.5652	0.5015	0.0194	
rs20k	I5	59571	31	0	0.5917	0.5014	0.0193	
rs20k	I5	59565	34	0	0.6447	0.4559	0.0195	
rs20k	I5	59490	24	3	0.7287	0.5354	0.0206	
rs20k	I5	59525	37	1	0.6651	0.4993	0.0173	
rs20k	I5	59651	36	0	0.6592	0.4858	0.0172	
rs20k	I5	59557	29	1	0.7850	0.4893	0.0176	
rs20k	I5	59501	35	1	0.6396	0.4772	0.0181	
rs20k	I5	59547	35	0	0.6306	0.4824	0.0199	
rs20k	I5	59588	40	0	0.7141	0.4833	0.0177	
rs20k	I5	59491	32	1	0.6799	0.4805	0.0190	
rs20k	I5	59491	35	0	0.8187	0.4990	0.0181	
rs20k	I5	59593	27	0	0.7214	0.5003	0.0229	
rs20k	I5	59539	30	1	0.5276	0.5046	0.0179	
rs20k	I5	59530	32	2	0.6045	0.5240	0.0169	
rs20k	I5	59510	30	2	0.7539	0.4744	0.0224	
rs20k	I5	59611	35	1	0.6433	0.4790	0.0171	
rs20k	I5	59502	38	1	0.7117	0.4740	0.0197	
rs20k	I5	59493	28	2	0.5850	0.5167	0.0215	
rs20k	I5	59534	29	3	0.6732	0.5152	0.0171	
rs20k	I5	59592	39	0	0.7433	0.4712	0.0178	
rs20k	I5	59499	36	3	0.7251	0.5124	0.0189	
rs20k	I5	59481	36	1	0.6505	0.4888	0.0161	
rs20k	I5	59494	30	1	0.6427	0.5005	0.0160	
rs20k	I5	59541	23	2	0.6474	0.5093	0.0203	
rs20k	I5	59599	33	1	0.5766	0.5013	0.0188	
rs20k	I5	59718	30	1	0.7413	0.4979	0.0188	
rs20k	I5	59945	24	2	0.5867	0.5085	0.0140	
rs20k	I5	59809	27	2	0.6450	0.4999	0.0188	
rs20k	I5	59820	35	2	0.6548	0.4920	0.0186	
rs20k	I5	59519	34	0	0.5900	0.4823	0.0179	
